cbsa,metro_name,yr,qtr,index_nsa,index_sa
40140,"Riverside-San Bernardino-Ontario, CA",2004,3,211.27,209.14
40140,"Riverside-San Bernardino-Ontario, CA",2004,4,220.07,220.23
40140,"Riverside-San Bernardino-Ontario, CA",2005,1,229.96,231.23
40140,"Riverside-San Bernardino-Ontario, CA",2005,2,242.63,241.46
40140,"Riverside-San Bernardino-Ontario, CA",2005,3,257.04,254.37
40140,"Riverside-San Bernardino-Ontario, CA",2005,4,264.46,264.63
40140,"Riverside-San Bernardino-Ontario, CA",2006,1,269.57,271.33
40140,"Riverside-San Bernardino-Ontario, CA",2006,2,273.54,272.04
40140,"Riverside-San Bernardino-Ontario, CA",2006,3,272.1,269.44
40140,"Riverside-San Bernardino-Ontario, CA",2006,4,264.61,264.43
40140,"Riverside-San Bernardino-Ontario, CA",2007,1,262.89,264.85
40140,"Riverside-San Bernardino-Ontario, CA",2007,2,263.98,262.51
40140,"Riverside-San Bernardino-Ontario, CA",2007,3,247.27,245.11
40140,"Riverside-San Bernardino-Ontario, CA",2007,4,223.17,222.59
40140,"Riverside-San Bernardino-Ontario, CA",2008,1,194.65,196.19
40140,"Riverside-San Bernardino-Ontario, CA",2008,2,175.46,174.54
40140,"Riverside-San Bernardino-Ontario, CA",2008,3,159.85,158.72
40140,"Riverside-San Bernardino-Ontario, CA",2008,4,146.5,145.7
40140,"Riverside-San Bernardino-Ontario, CA",2009,1,138.75,139.95
40140,"Riverside-San Bernardino-Ontario, CA",2009,2,133.38,132.76
40140,"Riverside-San Bernardino-Ontario, CA",2009,3,135.55,134.74
40140,"Riverside-San Bernardino-Ontario, CA",2009,4,139.76,138.76
40140,"Riverside-San Bernardino-Ontario, CA",2010,1,135.86,137.02
40140,"Riverside-San Bernardino-Ontario, CA",2010,2,138.77,138.23
40140,"Riverside-San Bernardino-Ontario, CA",2010,3,137.49,136.73
40140,"Riverside-San Bernardino-Ontario, CA",2010,4,136.57,135.49
40140,"Riverside-San Bernardino-Ontario, CA",2011,1,131.25,132.4
40140,"Riverside-San Bernardino-Ontario, CA",2011,2,128.73,128.18
40140,"Riverside-San Bernardino-Ontario, CA",2011,3,128.51,127.82
40140,"Riverside-San Bernardino-Ontario, CA",2011,4,130.45,129.53
40140,"Riverside-San Bernardino-Ontario, CA",2012,1,129.13,130.22
40140,"Riverside-San Bernardino-Ontario, CA",2012,2,134.75,134.08
40140,"Riverside-San Bernardino-Ontario, CA",2012,3,137.91,137.11
40140,"Riverside-San Bernardino-Ontario, CA",2012,4,143.43,142.65
40140,"Riverside-San Bernardino-Ontario, CA",2013,1,150.93,152.18
40140,"Riverside-San Bernardino-Ontario, CA",2013,2,162.82,161.83
40140,"Riverside-San Bernardino-Ontario, CA",2013,3,173,171.87
40140,"Riverside-San Bernardino-Ontario, CA",2013,4,177.09,176.57
40140,"Riverside-San Bernardino-Ontario, CA",2014,1,180.31,181.61
40140,"Riverside-San Bernardino-Ontario, CA",2014,2,186.56,185.34
40140,"Riverside-San Bernardino-Ontario, CA",2014,3,188.8,187.4
40140,"Riverside-San Bernardino-Ontario, CA",2014,4,191.68,191.54
40140,"Riverside-San Bernardino-Ontario, CA",2015,1,192.51,193.68
40140,"Riverside-San Bernardino-Ontario, CA",2015,2,197.44,196.07
40140,"Riverside-San Bernardino-Ontario, CA",2015,3,200.72,199.15
40140,"Riverside-San Bernardino-Ontario, CA",2015,4,201.96,202.18
40140,"Riverside-San Bernardino-Ontario, CA",2016,1,204.99,205.96
40140,"Riverside-San Bernardino-Ontario, CA",2016,2,210.43,209
40140,"Riverside-San Bernardino-Ontario, CA",2016,3,214.17,212.45
40140,"Riverside-San Bernardino-Ontario, CA",2016,4,215.05,215.57
40140,"Riverside-San Bernardino-Ontario, CA",2017,1,217.27,218.02
40140,"Riverside-San Bernardino-Ontario, CA",2017,2,226.82,225.25
40140,"Riverside-San Bernardino-Ontario, CA",2017,3,231.76,229.97
40140,"Riverside-San Bernardino-Ontario, CA",2017,4,234.75,235.53
40140,"Riverside-San Bernardino-Ontario, CA",2018,1,239.8,240.44
40140,"Riverside-San Bernardino-Ontario, CA",2018,2,244.44,242.58
40140,"Riverside-San Bernardino-Ontario, CA",2018,3,248.62,246.84
40140,"Riverside-San Bernardino-Ontario, CA",2018,4,246.18,247.23
40140,"Riverside-San Bernardino-Ontario, CA",2019,1,249.92,250.46
40140,"Riverside-San Bernardino-Ontario, CA",2019,2,255.03,252.72
40140,"Riverside-San Bernardino-Ontario, CA",2019,3,256.81,255.18
40140,"Riverside-San Bernardino-Ontario, CA",2019,4,257.81,259.16
40140,"Riverside-San Bernardino-Ontario, CA",2020,1,265.35,266.03
40140,"Riverside-San Bernardino-Ontario, CA",2020,2,269.55,266.5
40140,"Riverside-San Bernardino-Ontario, CA",2020,3,278.91,277.34
40140,"Riverside-San Bernardino-Ontario, CA",2020,4,293.93,295.8
40140,"Riverside-San Bernardino-Ontario, CA",2021,1,309.59,310.6
40140,"Riverside-San Bernardino-Ontario, CA",2021,2,334.91,330.39
40140,"Riverside-San Bernardino-Ontario, CA",2021,3,352.32,350.43
40140,"Riverside-San Bernardino-Ontario, CA",2021,4,367.08,369.76
40140,"Riverside-San Bernardino-Ontario, CA",2022,1,387.26,388.99
40140,"Riverside-San Bernardino-Ontario, CA",2022,2,404.21,397.95
40140,"Riverside-San Bernardino-Ontario, CA",2022,3,395.56,393.38
40140,"Riverside-San Bernardino-Ontario, CA",2022,4,385.01,388.21
40140,"Riverside-San Bernardino-Ontario, CA",2023,1,379.63,381.64
40140,"Riverside-San Bernardino-Ontario, CA",2023,2,399.88,393.2
40140,"Riverside-San Bernardino-Ontario, CA",2023,3,400.73,398.34
40380,"Rochester, NY",1991,1,100,100
40380,"Rochester, NY",1991,2,101.18,100.41
40380,"Rochester, NY",1991,3,101.07,100.53
40380,"Rochester, NY",1991,4,101.69,100.7
40380,"Rochester, NY",1992,1,101.53,101.53
40380,"Rochester, NY",1992,2,102.66,101.87
40380,"Rochester, NY",1992,3,103.54,102.95
40380,"Rochester, NY",1992,4,105.09,104.15
40380,"Rochester, NY",1993,1,103.32,103.3
40380,"Rochester, NY",1993,2,103.95,103.14
40380,"Rochester, NY",1993,3,103.46,102.81
40380,"Rochester, NY",1993,4,104.42,103.57
40380,"Rochester, NY",1994,1,103.54,103.49
40380,"Rochester, NY",1994,2,104.55,103.73
40380,"Rochester, NY",1994,3,103.91,103.18
40380,"Rochester, NY",1994,4,102.23,101.52
40380,"Rochester, NY",1995,1,102.66,102.59
40380,"Rochester, NY",1995,2,102.9,102.09
40380,"Rochester, NY",1995,3,102.81,101.98
40380,"Rochester, NY",1995,4,102.15,101.55
40380,"Rochester, NY",1996,1,102.52,102.47
40380,"Rochester, NY",1996,2,103,102.2
40380,"Rochester, NY",1996,3,102.95,101.99
40380,"Rochester, NY",1996,4,102.58,102.06
40380,"Rochester, NY",1997,1,101.59,101.6
40380,"Rochester, NY",1997,2,101.84,101.06
40380,"Rochester, NY",1997,3,102.16,101.04
40380,"Rochester, NY",1997,4,101.9,101.43
40380,"Rochester, NY",1998,1,101.89,102.01
40380,"Rochester, NY",1998,2,102.97,102.18
40380,"Rochester, NY",1998,3,103.91,102.63
40380,"Rochester, NY",1998,4,103.45,103
40380,"Rochester, NY",1999,1,103.61,103.86
40380,"Rochester, NY",1999,2,106.68,105.84
40380,"Rochester, NY",1999,3,107.21,105.75
40380,"Rochester, NY",1999,4,107.08,106.64
40380,"Rochester, NY",2000,1,106.46,106.87
40380,"Rochester, NY",2000,2,109.13,108.21
40380,"Rochester, NY",2000,3,111.56,109.94
40380,"Rochester, NY",2000,4,110.4,109.97
40380,"Rochester, NY",2001,1,110.84,111.43
40380,"Rochester, NY",2001,2,112.77,111.7
40380,"Rochester, NY",2001,3,114.41,112.7
40380,"Rochester, NY",2001,4,114.03,113.57
40380,"Rochester, NY",2002,1,114.64,115.45
40380,"Rochester, NY",2002,2,117.1,115.84
40380,"Rochester, NY",2002,3,118.42,116.61
40380,"Rochester, NY",2002,4,118.79,118.31
40380,"Rochester, NY",2003,1,118.41,119.47
40380,"Rochester, NY",2003,2,122.89,121.37
40380,"Rochester, NY",2003,3,125.15,123.23
40380,"Rochester, NY",2003,4,125.11,124.57
40380,"Rochester, NY",2004,1,124.24,125.61
40380,"Rochester, NY",2004,2,128.7,126.92
40380,"Rochester, NY",2004,3,128.63,126.61
40380,"Rochester, NY",2004,4,128.56,128.01
40380,"Rochester, NY",2005,1,127.41,129.03
40380,"Rochester, NY",2005,2,132.74,130.74
40380,"Rochester, NY",2005,3,135.16,132.97
40380,"Rochester, NY",2005,4,132.94,132.45
40380,"Rochester, NY",2006,1,131.55,133.29
40380,"Rochester, NY",2006,2,137.01,134.93
40380,"Rochester, NY",2006,3,137.91,135.49
40380,"Rochester, NY",2006,4,136.87,136.63
40380,"Rochester, NY",2007,1,134.34,135.95
40380,"Rochester, NY",2007,2,138.14,136.14
40380,"Rochester, NY",2007,3,138.67,136.09
40380,"Rochester, NY",2007,4,137.04,137.06
40380,"Rochester, NY",2008,1,135.56,136.85
40380,"Rochester, NY",2008,2,139.98,138.21
40380,"Rochester, NY",2008,3,140.87,138.1
40380,"Rochester, NY",2008,4,137.07,137.31
40380,"Rochester, NY",2009,1,136.71,137.69
40380,"Rochester, NY",2009,2,139.01,137.44
40380,"Rochester, NY",2009,3,141.84,139.01
40380,"Rochester, NY",2009,4,137.49,137.88
40380,"Rochester, NY",2010,1,138.93,139.61
40380,"Rochester, NY",2010,2,140.18,138.8
40380,"Rochester, NY",2010,3,136.64,133.89
40380,"Rochester, NY",2010,4,138.99,139.41
40380,"Rochester, NY",2011,1,136.94,137.53
40380,"Rochester, NY",2011,2,136.6,135.23
40380,"Rochester, NY",2011,3,140.39,137.72
40380,"Rochester, NY",2011,4,137.73,138.05
40380,"Rochester, NY",2012,1,136.29,136.87
40380,"Rochester, NY",2012,2,140.43,139.01
40380,"Rochester, NY",2012,3,141.23,138.64
40380,"Rochester, NY",2012,4,139.69,139.83
40380,"Rochester, NY",2013,1,141.71,142.57
40380,"Rochester, NY",2013,2,142.83,141.16
40380,"Rochester, NY",2013,3,143.54,141.06
40380,"Rochester, NY",2013,4,140.57,140.55
40380,"Rochester, NY",2014,1,138.41,139.45
40380,"Rochester, NY",2014,2,143.32,141.54
40380,"Rochester, NY",2014,3,143.62,141.16
40380,"Rochester, NY",2014,4,142.83,142.69
40380,"Rochester, NY",2015,1,143.3,144.63
40380,"Rochester, NY",2015,2,145.8,143.78
40380,"Rochester, NY",2015,3,148.21,145.73
40380,"Rochester, NY",2015,4,146.52,146.35
40380,"Rochester, NY",2016,1,145.48,146.86
40380,"Rochester, NY",2016,2,151.88,149.74
40380,"Rochester, NY",2016,3,152.75,150.21
40380,"Rochester, NY",2016,4,151.34,151.18
40380,"Rochester, NY",2017,1,149.7,151.18
40380,"Rochester, NY",2017,2,155.53,153.19
40380,"Rochester, NY",2017,3,159.48,156.88
40380,"Rochester, NY",2017,4,159.99,159.95
40380,"Rochester, NY",2018,1,160.88,162.45
40380,"Rochester, NY",2018,2,166.9,164.18
40380,"Rochester, NY",2018,3,168.79,166.04
40380,"Rochester, NY",2018,4,167.86,168.17
40380,"Rochester, NY",2019,1,169.5,171.14
40380,"Rochester, NY",2019,2,174.64,171.34
40380,"Rochester, NY",2019,3,174.9,172.04
40380,"Rochester, NY",2019,4,175.4,176.34
40380,"Rochester, NY",2020,1,176.87,178.54
40380,"Rochester, NY",2020,2,185.31,181.2
40380,"Rochester, NY",2020,3,192.89,189.68
40380,"Rochester, NY",2020,4,196.76,198.62
40380,"Rochester, NY",2021,1,201.91,203.81
40380,"Rochester, NY",2021,2,222.37,216.66
40380,"Rochester, NY",2021,3,224.57,220.75
40380,"Rochester, NY",2021,4,223.09,226.02
40380,"Rochester, NY",2022,1,234.75,237.08
40380,"Rochester, NY",2022,2,255.02,247.65
40380,"Rochester, NY",2022,3,250.12,245.75
40380,"Rochester, NY",2022,4,245.31,249.3
40380,"Rochester, NY",2023,1,254.26,256.84
40380,"Rochester, NY",2023,2,274.34,265.83
40380,"Rochester, NY",2023,3,279.6,274.64
40900,"Sacramento-Roseville-Folsom, CA",1991,1,100,100
40900,"Sacramento-Roseville-Folsom, CA",1991,2,100.9,100.06
40900,"Sacramento-Roseville-Folsom, CA",1991,3,99.6,98.76
40900,"Sacramento-Roseville-Folsom, CA",1991,4,99.15,98.87
40900,"Sacramento-Roseville-Folsom, CA",1992,1,99.7,99.67
40900,"Sacramento-Roseville-Folsom, CA",1992,2,97.43,96.66
40900,"Sacramento-Roseville-Folsom, CA",1992,3,96.73,95.88
40900,"Sacramento-Roseville-Folsom, CA",1992,4,94.51,94.27
40900,"Sacramento-Roseville-Folsom, CA",1993,1,92.34,92.27
40900,"Sacramento-Roseville-Folsom, CA",1993,2,91.77,91.09
40900,"Sacramento-Roseville-Folsom, CA",1993,3,91.05,90.2
40900,"Sacramento-Roseville-Folsom, CA",1993,4,89.42,89.25
40900,"Sacramento-Roseville-Folsom, CA",1994,1,88.46,88.34
40900,"Sacramento-Roseville-Folsom, CA",1994,2,88.29,87.68
40900,"Sacramento-Roseville-Folsom, CA",1994,3,88.26,87.39
40900,"Sacramento-Roseville-Folsom, CA",1994,4,86.59,86.46
40900,"Sacramento-Roseville-Folsom, CA",1995,1,86.08,85.93
40900,"Sacramento-Roseville-Folsom, CA",1995,2,85.41,84.83
40900,"Sacramento-Roseville-Folsom, CA",1995,3,85.42,84.57
40900,"Sacramento-Roseville-Folsom, CA",1995,4,83.92,83.83
40900,"Sacramento-Roseville-Folsom, CA",1996,1,83.88,83.72
40900,"Sacramento-Roseville-Folsom, CA",1996,2,84.24,83.64
40900,"Sacramento-Roseville-Folsom, CA",1996,3,83.66,82.85
40900,"Sacramento-Roseville-Folsom, CA",1996,4,83.2,83.12
40900,"Sacramento-Roseville-Folsom, CA",1997,1,83.64,83.5
40900,"Sacramento-Roseville-Folsom, CA",1997,2,83.78,83.12
40900,"Sacramento-Roseville-Folsom, CA",1997,3,85.12,84.36
40900,"Sacramento-Roseville-Folsom, CA",1997,4,85.48,85.38
40900,"Sacramento-Roseville-Folsom, CA",1998,1,86.57,86.48
40900,"Sacramento-Roseville-Folsom, CA",1998,2,88.83,88.06
40900,"Sacramento-Roseville-Folsom, CA",1998,3,90.13,89.35
40900,"Sacramento-Roseville-Folsom, CA",1998,4,91.21,91.05
40900,"Sacramento-Roseville-Folsom, CA",1999,1,92.78,92.77
40900,"Sacramento-Roseville-Folsom, CA",1999,2,95.77,94.88
40900,"Sacramento-Roseville-Folsom, CA",1999,3,97.78,96.93
40900,"Sacramento-Roseville-Folsom, CA",1999,4,99.69,99.49
40900,"Sacramento-Roseville-Folsom, CA",2000,1,103.17,103.26
40900,"Sacramento-Roseville-Folsom, CA",2000,2,107.51,106.47
40900,"Sacramento-Roseville-Folsom, CA",2000,3,112.26,111.22
40900,"Sacramento-Roseville-Folsom, CA",2000,4,117.02,116.75
40900,"Sacramento-Roseville-Folsom, CA",2001,1,122.09,122.32
40900,"Sacramento-Roseville-Folsom, CA",2001,2,128.96,127.7
40900,"Sacramento-Roseville-Folsom, CA",2001,3,131.54,130.24
40900,"Sacramento-Roseville-Folsom, CA",2001,4,133.74,133.45
40900,"Sacramento-Roseville-Folsom, CA",2002,1,136.53,136.89
40900,"Sacramento-Roseville-Folsom, CA",2002,2,144.13,142.68
40900,"Sacramento-Roseville-Folsom, CA",2002,3,151.54,149.96
40900,"Sacramento-Roseville-Folsom, CA",2002,4,156.17,155.86
40900,"Sacramento-Roseville-Folsom, CA",2003,1,160.96,161.51
40900,"Sacramento-Roseville-Folsom, CA",2003,2,167.82,166.03
40900,"Sacramento-Roseville-Folsom, CA",2003,3,174.22,172.31
40900,"Sacramento-Roseville-Folsom, CA",2003,4,182.35,182.16
40900,"Sacramento-Roseville-Folsom, CA",2004,1,189.99,190.69
40900,"Sacramento-Roseville-Folsom, CA",2004,2,204.46,202.07
40900,"Sacramento-Roseville-Folsom, CA",2004,3,219.53,217.09
40900,"Sacramento-Roseville-Folsom, CA",2004,4,227.56,227.57
40900,"Sacramento-Roseville-Folsom, CA",2005,1,239.17,240.07
40900,"Sacramento-Roseville-Folsom, CA",2005,2,253.56,250.39
40900,"Sacramento-Roseville-Folsom, CA",2005,3,259.04,256.06
40900,"Sacramento-Roseville-Folsom, CA",2005,4,257.8,258.07
40900,"Sacramento-Roseville-Folsom, CA",2006,1,253.31,254.33
40900,"Sacramento-Roseville-Folsom, CA",2006,2,251.61,248.3
40900,"Sacramento-Roseville-Folsom, CA",2006,3,242.63,239.72
40900,"Sacramento-Roseville-Folsom, CA",2006,4,233.96,234.3
40900,"Sacramento-Roseville-Folsom, CA",2007,1,231.02,232.08
40900,"Sacramento-Roseville-Folsom, CA",2007,2,228.3,225.35
40900,"Sacramento-Roseville-Folsom, CA",2007,3,215.43,212.62
40900,"Sacramento-Roseville-Folsom, CA",2007,4,196.54,196.79
40900,"Sacramento-Roseville-Folsom, CA",2008,1,182.68,183.65
40900,"Sacramento-Roseville-Folsom, CA",2008,2,168.68,166.63
40900,"Sacramento-Roseville-Folsom, CA",2008,3,161.19,158.91
40900,"Sacramento-Roseville-Folsom, CA",2008,4,152.08,152.16
40900,"Sacramento-Roseville-Folsom, CA",2009,1,145.73,146.62
40900,"Sacramento-Roseville-Folsom, CA",2009,2,146.68,145.07
40900,"Sacramento-Roseville-Folsom, CA",2009,3,147,144.79
40900,"Sacramento-Roseville-Folsom, CA",2009,4,144.12,144.06
40900,"Sacramento-Roseville-Folsom, CA",2010,1,142.51,143.49
40900,"Sacramento-Roseville-Folsom, CA",2010,2,142.32,140.86
40900,"Sacramento-Roseville-Folsom, CA",2010,3,140.53,138.33
40900,"Sacramento-Roseville-Folsom, CA",2010,4,134.27,134.16
40900,"Sacramento-Roseville-Folsom, CA",2011,1,128.5,129.42
40900,"Sacramento-Roseville-Folsom, CA",2011,2,128.37,127.05
40900,"Sacramento-Roseville-Folsom, CA",2011,3,128.31,126.32
40900,"Sacramento-Roseville-Folsom, CA",2011,4,127.32,127.28
40900,"Sacramento-Roseville-Folsom, CA",2012,1,127.19,128.05
40900,"Sacramento-Roseville-Folsom, CA",2012,2,132.1,130.64
40900,"Sacramento-Roseville-Folsom, CA",2012,3,137.67,135.61
40900,"Sacramento-Roseville-Folsom, CA",2012,4,143.61,143.71
40900,"Sacramento-Roseville-Folsom, CA",2013,1,152.67,153.57
40900,"Sacramento-Roseville-Folsom, CA",2013,2,164.84,162.83
40900,"Sacramento-Roseville-Folsom, CA",2013,3,172.99,170.57
40900,"Sacramento-Roseville-Folsom, CA",2013,4,173.93,174.25
40900,"Sacramento-Roseville-Folsom, CA",2014,1,176.24,177.1
40900,"Sacramento-Roseville-Folsom, CA",2014,2,182.42,180
40900,"Sacramento-Roseville-Folsom, CA",2014,3,184.92,182.52
40900,"Sacramento-Roseville-Folsom, CA",2014,4,184.99,185.56
40900,"Sacramento-Roseville-Folsom, CA",2015,1,189.08,189.74
40900,"Sacramento-Roseville-Folsom, CA",2015,2,195.46,192.72
40900,"Sacramento-Roseville-Folsom, CA",2015,3,198.83,196.44
40900,"Sacramento-Roseville-Folsom, CA",2015,4,200.84,201.65
40900,"Sacramento-Roseville-Folsom, CA",2016,1,203.37,203.81
40900,"Sacramento-Roseville-Folsom, CA",2016,2,211.89,208.86
40900,"Sacramento-Roseville-Folsom, CA",2016,3,215.06,212.66
40900,"Sacramento-Roseville-Folsom, CA",2016,4,217.47,218.45
40900,"Sacramento-Roseville-Folsom, CA",2017,1,223.7,223.91
40900,"Sacramento-Roseville-Folsom, CA",2017,2,232.16,228.84
40900,"Sacramento-Roseville-Folsom, CA",2017,3,235.6,233.17
40900,"Sacramento-Roseville-Folsom, CA",2017,4,235.84,236.96
40900,"Sacramento-Roseville-Folsom, CA",2018,1,242.68,242.7
40900,"Sacramento-Roseville-Folsom, CA",2018,2,248.28,244.66
40900,"Sacramento-Roseville-Folsom, CA",2018,3,250.86,248.4
40900,"Sacramento-Roseville-Folsom, CA",2018,4,248.93,250.35
40900,"Sacramento-Roseville-Folsom, CA",2019,1,250.27,250.09
40900,"Sacramento-Roseville-Folsom, CA",2019,2,257.73,253.69
40900,"Sacramento-Roseville-Folsom, CA",2019,3,259.71,257.39
40900,"Sacramento-Roseville-Folsom, CA",2019,4,259.51,261.2
40900,"Sacramento-Roseville-Folsom, CA",2020,1,265.56,265.5
40900,"Sacramento-Roseville-Folsom, CA",2020,2,268.99,264.13
40900,"Sacramento-Roseville-Folsom, CA",2020,3,279.63,277.33
40900,"Sacramento-Roseville-Folsom, CA",2020,4,289.75,292
40900,"Sacramento-Roseville-Folsom, CA",2021,1,305.94,306.11
40900,"Sacramento-Roseville-Folsom, CA",2021,2,327.78,320.99
40900,"Sacramento-Roseville-Folsom, CA",2021,3,339.85,337.29
40900,"Sacramento-Roseville-Folsom, CA",2021,4,347.44,350.44
40900,"Sacramento-Roseville-Folsom, CA",2022,1,365.39,366.12
40900,"Sacramento-Roseville-Folsom, CA",2022,2,379.02,370.2
40900,"Sacramento-Roseville-Folsom, CA",2022,3,357.41,354.76
40900,"Sacramento-Roseville-Folsom, CA",2022,4,346.08,349.5
40900,"Sacramento-Roseville-Folsom, CA",2023,1,340.42,341.37
40900,"Sacramento-Roseville-Folsom, CA",2023,2,358.82,349.88
40900,"Sacramento-Roseville-Folsom, CA",2023,3,359.68,357.02
41180,"St. Louis, MO-IL",1991,1,100,100
41180,"St. Louis, MO-IL",1991,2,101.22,100.04
41180,"St. Louis, MO-IL",1991,3,101.38,100.1
41180,"St. Louis, MO-IL",1991,4,101.85,101.06
41180,"St. Louis, MO-IL",1992,1,102.77,102.77
41180,"St. Louis, MO-IL",1992,2,103.22,102.02
41180,"St. Louis, MO-IL",1992,3,104.27,102.94
41180,"St. Louis, MO-IL",1992,4,103.97,103.17
41180,"St. Louis, MO-IL",1993,1,103.66,103.65
41180,"St. Louis, MO-IL",1993,2,106.05,104.82
41180,"St. Louis, MO-IL",1993,3,107.31,105.93
41180,"St. Louis, MO-IL",1993,4,108.22,107.41
41180,"St. Louis, MO-IL",1994,1,108.12,108.06
41180,"St. Louis, MO-IL",1994,2,110.35,109.1
41180,"St. Louis, MO-IL",1994,3,111.82,110.38
41180,"St. Louis, MO-IL",1994,4,111.4,110.59
41180,"St. Louis, MO-IL",1995,1,111.96,111.84
41180,"St. Louis, MO-IL",1995,2,114.37,113.13
41180,"St. Louis, MO-IL",1995,3,115.43,113.9
41180,"St. Louis, MO-IL",1995,4,115.97,115.2
41180,"St. Louis, MO-IL",1996,1,115.23,115.01
41180,"St. Louis, MO-IL",1996,2,118.64,117.4
41180,"St. Louis, MO-IL",1996,3,118.42,116.81
41180,"St. Louis, MO-IL",1996,4,119.29,118.58
41180,"St. Louis, MO-IL",1997,1,120.39,120.11
41180,"St. Louis, MO-IL",1997,2,121.49,120.22
41180,"St. Louis, MO-IL",1997,3,123.56,121.85
41180,"St. Louis, MO-IL",1997,4,123.23,122.58
41180,"St. Louis, MO-IL",1998,1,124.08,123.79
41180,"St. Louis, MO-IL",1998,2,126.44,125.04
41180,"St. Louis, MO-IL",1998,3,129.09,127.31
41180,"St. Louis, MO-IL",1998,4,129.72,129.11
41180,"St. Louis, MO-IL",1999,1,131.67,131.41
41180,"St. Louis, MO-IL",1999,2,134.82,133.18
41180,"St. Louis, MO-IL",1999,3,137.2,135.32
41180,"St. Louis, MO-IL",1999,4,137.39,136.8
41180,"St. Louis, MO-IL",2000,1,139.38,139.17
41180,"St. Louis, MO-IL",2000,2,143.93,142.04
41180,"St. Louis, MO-IL",2000,3,145.53,143.55
41180,"St. Louis, MO-IL",2000,4,147.78,147.19
41180,"St. Louis, MO-IL",2001,1,149.12,148.96
41180,"St. Louis, MO-IL",2001,2,154.96,152.82
41180,"St. Louis, MO-IL",2001,3,156.54,154.43
41180,"St. Louis, MO-IL",2001,4,157.26,156.64
41180,"St. Louis, MO-IL",2002,1,159.65,159.55
41180,"St. Louis, MO-IL",2002,2,164.45,162.16
41180,"St. Louis, MO-IL",2002,3,166.73,164.39
41180,"St. Louis, MO-IL",2002,4,168.07,167.47
41180,"St. Louis, MO-IL",2003,1,170.36,170.31
41180,"St. Louis, MO-IL",2003,2,175.13,172.7
41180,"St. Louis, MO-IL",2003,3,179.43,176.75
41180,"St. Louis, MO-IL",2003,4,181.04,180.46
41180,"St. Louis, MO-IL",2004,1,183.8,183.83
41180,"St. Louis, MO-IL",2004,2,188.42,185.85
41180,"St. Louis, MO-IL",2004,3,191.77,188.67
41180,"St. Louis, MO-IL",2004,4,191.79,191.26
41180,"St. Louis, MO-IL",2005,1,194.05,194.29
